	_id	added	content	label	published	body	link	title	text	length
156	ge:1269854911967578365	{u'$date': 1478512994198}	{u'body': u'Clinton&#39;s team is worried about their chances in Ohio, where polls show her in a <b>dead</b> heat with her Republican rival, Donald Trump. She hosted a free&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://www.bostonglobe.com/news/politics/2016/11/06/clinton-campaign-focus-michigan-nevada/nT6H4vZ1pmVcRmvWW2fARJ/story.html&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNFkXnclzjOM7dLn3kG7cnzuiXhAAQ', u'title': u'Trump says no <b>refugees</b> without local approval'}	rejected	{u'$date': 1478447468000}	Clinton&#39;s team is worried about their chances in Ohio, where polls show her in a <b>dead</b> heat with her Republican rival, Donald Trump. She hosted a free&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://www.bostonglobe.com/news/politics/2016/11/06/clinton-campaign-focus-michigan-nevada/nT6H4vZ1pmVcRmvWW2fARJ/story.html&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNFkXnclzjOM7dLn3kG7cnzuiXhAAQ	Trump says no <b>refugees</b> without local approval	Trump says no refugees without local approval Clinton;s team is worried about their chances in Ohio, where polls show her in a dead heat with her Republican rival, Donald Trump. She hosted a free&nbsp;...	204
157	ge:12054228166279218703	{u'$date': 1478518430510}	{u'body': u'<b>Migrants</b> intercepted in boats on the Mediterranean will be sent to transit camps in Africa to have their asylum claims processed under a controversial&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.theaustralian.com.au/news/world/the-times/germany-to-follow-australias-boat-turnbacks-for-rescued-migrants/news-story/5e3b553e9d675a2f1bf4b6cfb6009d66&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNEm8V514ainauY8-63i9YAu1KT9XA', u'title': u'Germany to follow Australia&#39;s boat turnbacks for rescued <b>migrants</b>'}	accepted	{u'$date': 1478484561000}	<b>Migrants</b> intercepted in boats on the Mediterranean will be sent to transit camps in Africa to have their asylum claims processed under a controversial&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.theaustralian.com.au/news/world/the-times/germany-to-follow-australias-boat-turnbacks-for-rescued-migrants/news-story/5e3b553e9d675a2f1bf4b6cfb6009d66&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNEm8V514ainauY8-63i9YAu1KT9XA	Germany to follow Australia&#39;s boat turnbacks for rescued <b>migrants</b>	Germany to follow Australia;s boat turnbacks for rescued migrants Migrants intercepted in boats on the Mediterranean will be sent to transit camps in Africa to have their asylum claims processed under a controversial&nbsp;...	225
158	ge:6542171225489643190	{u'$date': 1478518430510}	{u'body': u'... European Union on issues related to African <b>migrants</b>, including Gambians, ... For example, the ICC isn&#39;t going to <b>die</b> if African signatories withdraw.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.nation.co.ke/oped/Opinion/440808-3443344-10s2iht/&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNGzu0-qG4KoChWVLhm9N2mpErOHhg', u'title': u'New era as Zuma leads drive to quit ICC'}	rejected	{u'$date': 1478465677000}	... European Union on issues related to African <b>migrants</b>, including Gambians, ... For example, the ICC isn&#39;t going to <b>die</b> if African signatories withdraw.	https://www.google.com/url?rct=j&sa=t&url=http://www.nation.co.ke/oped/Opinion/440808-3443344-10s2iht/&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNGzu0-qG4KoChWVLhm9N2mpErOHhg	New era as Zuma leads drive to quit ICC	New era as Zuma leads drive to quit ICC ... European Union on issues related to African migrants, including Gambians, ... For example, the ICC isn;t going to die if African signatories withdraw.	194
159	ge:17252617291087052475	{u'$date': 1478518430510}	{u'body': u'Bernd Riexinger, head of the leftist opposition <b>Die</b> Linke party, branded the idea “a humanitarian scandal and a further step toward elimination of the&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://www.express.co.uk/news/world/729402/Migrant-crisis-Angela-Merkel-refugee-Germany-tougher-asylum-smugglers-Mediterranean/amp&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNHp2IQ5lHikr6yjOyR_pnOmLkfNaQ', u'title': u'&#39;DON&#39;T COME HERE!&#39; Merkel <b>migrant</b> U-turn as Germany orders EU to SEND BACK boats to Africa'}	rejected	{u'$date': 1478459106000}	Bernd Riexinger, head of the leftist opposition <b>Die</b> Linke party, branded the idea “a humanitarian scandal and a further step toward elimination of the&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://www.express.co.uk/news/world/729402/Migrant-crisis-Angela-Merkel-refugee-Germany-tougher-asylum-smugglers-Mediterranean/amp&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNHp2IQ5lHikr6yjOyR_pnOmLkfNaQ	&#39;DON&#39;T COME HERE!&#39; Merkel <b>migrant</b> U-turn as Germany orders EU to SEND BACK boats to Africa	;DON;T COME HERE!; Merkel migrant U-turn as Germany orders EU to SEND BACK boats to Africa Bernd Riexinger, head of the leftist opposition Die Linke party, branded the idea “a humanitarian scandal and a further step toward elimination of the&nbsp;...	250
160	ge:1214655216902279846	{u'$date': 1478518430511}	{u'body': u'... to save bankrupt banks, but turn a blind eye to the sufferings of <b>migrants</b> and refugees who often <b>die</b> as they attempt to cross the Mediterranean Sea.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://www.rt.com/news/365553-francis-refugees-enslaved-traffickers/&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNF67uhPkqMRsgEnrlhCaDRXUkvU-Q', u'title': u'&#39;Despised, exploited, enslaved&#39;: Pope Francis says govts push refugees into hands of traffickers'}	rejected	{u'$date': 1478450964000}	... to save bankrupt banks, but turn a blind eye to the sufferings of <b>migrants</b> and refugees who often <b>die</b> as they attempt to cross the Mediterranean Sea.	https://www.google.com/url?rct=j&sa=t&url=https://www.rt.com/news/365553-francis-refugees-enslaved-traffickers/&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNF67uhPkqMRsgEnrlhCaDRXUkvU-Q	&#39;Despised, exploited, enslaved&#39;: Pope Francis says govts push refugees into hands of traffickers	;Despised, exploited, enslaved;: Pope Francis says govts push refugees into hands of traffickers ... to save bankrupt banks, but turn a blind eye to the sufferings of migrants and refugees who often die as they attempt to cross the Mediterranean Sea.	250
161	ge:14735035489304297712	{u'$date': 1478518430511}	{u'body': u'The ministry&#39;s proposal allegedly calls for <b>migrants</b> to be picked up in the ... Bernd Riexinger, head of the leftist opposition <b>Die</b> Linke party, branded it “a ... Over 2,200 <b>migrants</b> were rescued in the Mediterranean Sea just on Saturday,&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.miragenews.com/eu-should-intercept-asylum-seekers-at-sea-says-german-interior-ministry/&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNF37KT_aI2Te6srkIpCZ-r_hnWaLw', u'title': u'EU should intercept asylum seekers at sea, says German Interior Ministry'}	rejected	{u'$date': 1478450874000}	The ministry&#39;s proposal allegedly calls for <b>migrants</b> to be picked up in the ... Bernd Riexinger, head of the leftist opposition <b>Die</b> Linke party, branded it “a ... Over 2,200 <b>migrants</b> were rescued in the Mediterranean Sea just on Saturday,&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.miragenews.com/eu-should-intercept-asylum-seekers-at-sea-says-german-interior-ministry/&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNF37KT_aI2Te6srkIpCZ-r_hnWaLw	EU should intercept asylum seekers at sea, says German Interior Ministry	EU should intercept asylum seekers at sea, says German Interior Ministry The ministry;s proposal allegedly calls for migrants to be picked up in the ... Bernd Riexinger, head of the leftist opposition Die Linke party, branded it “a ... Over 2,200 migrants were rescued in the Mediterranean Sea just on Saturday,&nbsp;...	320
162	ge:15747295517909098192	{u'$date': 1478518430511}	{u'body': u'British PM&#39;s passage to India poses dilemma on trade, migration ... At least 239 <b>migrants die</b> in Libya shipwrecks &middot; straitstimes.world (3 days ago)&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://newsunited.virtual-ip.org/news/migration-reversing-africas-exodus&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNGiBZwTdN5ZDL-tTV5EJNgytvteMA', u'title': u'<b>Migration</b>: Reversing Africa&#39;s exodus'}	rejected	{u'$date': 1478448430000}	British PM&#39;s passage to India poses dilemma on trade, migration ... At least 239 <b>migrants die</b> in Libya shipwrecks &middot; straitstimes.world (3 days ago)&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://newsunited.virtual-ip.org/news/migration-reversing-africas-exodus&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNGiBZwTdN5ZDL-tTV5EJNgytvteMA	<b>Migration</b>: Reversing Africa&#39;s exodus	Migration: Reversing Africa;s exodus British PM;s passage to India poses dilemma on trade, migration ... At least 239 migrants die in Libya shipwrecks &middot; straitstimes.world (3 days ago)&nbsp;...	200
163	ge:13844116454720425536	{u'$date': 1478518430511}	{u'body': u'Dabei wird zu beginn ein allgemeiner überblick über <b>die</b> gründe der <b>migration</b> gegeben, und es werden grundlegende begriffe und definitionen erklärt&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://duke.kushmahan.info/essay/migration-internationale-dissertation.php&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNHJ2wlzrbKtC0FiaIvRX4Gk3fHLiA', u'title': u'<b>migration</b> internationale dissertation'}	rejected	{u'$date': 1478448214000}	Dabei wird zu beginn ein allgemeiner überblick über <b>die</b> gründe der <b>migration</b> gegeben, und es werden grundlegende begriffe und definitionen erklärt&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://duke.kushmahan.info/essay/migration-internationale-dissertation.php&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNHJ2wlzrbKtC0FiaIvRX4Gk3fHLiA	<b>migration</b> internationale dissertation	migration internationale dissertation Dabei wird zu beginn ein allgemeiner überblick über die gründe der migration gegeben, und es werden grundlegende begriffe und definitionen erklärt&nbsp;...	193
164	ge:11333501594397644942	{u'$date': 1478518430511}	{u'body': u'If their asylum applications are accepted, the <b>migrants</b> could then be ... Bernd Riexinger, head of the leftist opposition <b>Die</b> Linke party, said it would be&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.maltatoday.com.mt/news/europe/71343/german_ministry_wants_to_intercept_migrants_at_sea_returned_to_africa&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNHou55xC8uAxXBV85qWUjBXksuS1Q', u'title': u'German ministry wants to intercept <b>migrants</b> at sea, returned to A...'}	rejected	{u'$date': 1478444583000}	If their asylum applications are accepted, the <b>migrants</b> could then be ... Bernd Riexinger, head of the leftist opposition <b>Die</b> Linke party, said it would be&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.maltatoday.com.mt/news/europe/71343/german_ministry_wants_to_intercept_migrants_at_sea_returned_to_africa&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNHou55xC8uAxXBV85qWUjBXksuS1Q	German ministry wants to intercept <b>migrants</b> at sea, returned to A...	German ministry wants to intercept migrants at sea, returned to A... If their asylum applications are accepted, the migrants could then be ... Bernd Riexinger, head of the leftist opposition Die Linke party, said it would be&nbsp;...	233
165	ge:4470978423989235062	{u'$date': 1478518430511}	{u'body': u'10 <b>migrants die</b> at sea; 2,200 rescued. The Dallas Morning News - 2016-11-06 - WORLD -. ROME — Ten bodies were recovered and more than 2,200&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.pressreader.com/usa/the-dallas-morning-news/20161106/281771333756012&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNGFqLJbGhkQnfPDDmTApeXlbLbrKQ', u'title': u'10 <b>migrants die</b> at sea; 2200 rescued'}	accepted	{u'$date': 1478440650000}	10 <b>migrants die</b> at sea; 2,200 rescued. The Dallas Morning News - 2016-11-06 - WORLD -. ROME — Ten bodies were recovered and more than 2,200&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.pressreader.com/usa/the-dallas-morning-news/20161106/281771333756012&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNGFqLJbGhkQnfPDDmTApeXlbLbrKQ	10 <b>migrants die</b> at sea; 2200 rescued	10 migrants die at sea; 2200 rescued 10 migrants die at sea; 2,200 rescued. The Dallas Morning News - 2016-11-06 - WORLD -. ROME — Ten bodies were recovered and more than 2,200&nbsp;...	185
166	ge:15058173090795149211	{u'$date': 1478529858030}	{u'body': u'Across the <b>border</b>, neighbouring Bangladesh commemorated Hazarika&#39;s ... GUWAHATI: On the fifth <b>death</b> anniversary of the bard of Brahmaputra&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.nyoooz.com/guwahati/655354/borderline-fades-on-bhupen-hazarika-death-anniversary&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNFd2Vsriaty2cBh5hZXnXk_1EbULQ', u'title': u'Borderline fades on Bhupen Hazarika <b>death</b> anniversary'}	rejected	{u'$date': 1478419497000}	Across the <b>border</b>, neighbouring Bangladesh commemorated Hazarika&#39;s ... GUWAHATI: On the fifth <b>death</b> anniversary of the bard of Brahmaputra&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.nyoooz.com/guwahati/655354/borderline-fades-on-bhupen-hazarika-death-anniversary&ct=ga&cd=CAIyHDk1YTQ3NThiMTk1ZjM3NGE6Y29tOmVuOlVTOkw&usg=AFQjCNFd2Vsriaty2cBh5hZXnXk_1EbULQ	Borderline fades on Bhupen Hazarika <b>death</b> anniversary	Borderline fades on Bhupen Hazarika death anniversary Across the border, neighbouring Bangladesh commemorated Hazarika;s ... GUWAHATI: On the fifth death anniversary of the bard of Brahmaputra&nbsp;...	201
167	ge:9026755727028675379	{u'$date': 1478575869764}	{u'body': u'Police said the youth <b>drowned</b> while crossing a rivulet called Katakhal at ... by the depression in the <b>Bay of Bengal</b>, which has moved to Bangladesh.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.business-standard.com/article/pti-stories/youth-drowned-houses-damaged-crops-submerged-in-rains-116110701618_1.html&ct=ga&cd=CAIyHGNlNDgyNGJmMDFkNjg1YTg6Y29tOmVuOlVTOkw&usg=AFQjCNFt57zLteqhap9VpuvqbawM3RTlgg', u'title': u'Youth <b>drowned</b>, houses damaged, crops submerged in rains'}	rejected	{u'$date': 1478527257000}	Police said the youth <b>drowned</b> while crossing a rivulet called Katakhal at ... by the depression in the <b>Bay of Bengal</b>, which has moved to Bangladesh.	https://www.google.com/url?rct=j&sa=t&url=http://www.business-standard.com/article/pti-stories/youth-drowned-houses-damaged-crops-submerged-in-rains-116110701618_1.html&ct=ga&cd=CAIyHGNlNDgyNGJmMDFkNjg1YTg6Y29tOmVuOlVTOkw&usg=AFQjCNFt57zLteqhap9VpuvqbawM3RTlgg	Youth <b>drowned</b>, houses damaged, crops submerged in rains	Youth drowned, houses damaged, crops submerged in rains Police said the youth drowned while crossing a rivulet called Katakhal at ... by the depression in the Bay of Bengal, which has moved to Bangladesh.	204
168	ge:16308507251763196225	{u'$date': 1478577072158}	{u'body': u'UN says 240 <b>migrants drowned</b> off Libya in 48 hours.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://usa.shafaqna.com/EN/US/1095900&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNFpig86nEGR3k0E8MkmDWYFP0w7Iw', u'title': u'UN says 240 <b>migrants drowned</b> off Libya in 48 hours'}	accepted	{u'$date': 1478576007000}	UN says 240 <b>migrants drowned</b> off Libya in 48 hours.	https://www.google.com/url?rct=j&sa=t&url=http://usa.shafaqna.com/EN/US/1095900&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNFpig86nEGR3k0E8MkmDWYFP0w7Iw	UN says 240 <b>migrants drowned</b> off Libya in 48 hours	UN says 240 migrants drowned off Libya in 48 hours UN says 240 migrants drowned off Libya in 48 hours.	102
169	ge:9521782157642443670	{u'$date': 1478577072158}	{u'body': u'The Interior Ministry said Monday it wants to discourage <b>migrants</b> from ... “Rescuing people in distress at sea so they don&#39;t <b>drown</b> will remain our&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.latimes.com/world/europe/la-fg-germany-migrants-20161107-story.html&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNFyHD171uO529d-RXtjmfRKxXxFrA', u'title': u'German officials look to keep <b>migrants</b> from crossing the Mediterranean Sea to apply for asylum in ...'}	rejected	{u'$date': 1478558597000}	The Interior Ministry said Monday it wants to discourage <b>migrants</b> from ... “Rescuing people in distress at sea so they don&#39;t <b>drown</b> will remain our&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.latimes.com/world/europe/la-fg-germany-migrants-20161107-story.html&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNFyHD171uO529d-RXtjmfRKxXxFrA	German officials look to keep <b>migrants</b> from crossing the Mediterranean Sea to apply for asylum in ...	German officials look to keep migrants from crossing the Mediterranean Sea to apply for asylum in ... The Interior Ministry said Monday it wants to discourage migrants from ... “Rescuing people in distress at sea so they don;t drown will remain our&nbsp;...	257
170	ge:14634308722571188821	{u'$date': 1478577072158}	{u'body': u'The United Nations refugee agency said that the tragic <b>migrants</b> are believed to have <b>drowned</b>, taking the death toll which was already the highest on&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.salemstatelog.com/hundreds-of-people-believed-to-have-drowned-in-mediterranean/&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNFMbG9pvV2k0OgDa9KwOy1wvGkL4g', u'title': u'Hundreds of people believed to have <b>drowned</b> in Mediterranean'}	rejected	{u'$date': 1478552929000}	The United Nations refugee agency said that the tragic <b>migrants</b> are believed to have <b>drowned</b>, taking the death toll which was already the highest on&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.salemstatelog.com/hundreds-of-people-believed-to-have-drowned-in-mediterranean/&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNFMbG9pvV2k0OgDa9KwOy1wvGkL4g	Hundreds of people believed to have <b>drowned</b> in Mediterranean	Hundreds of people believed to have drowned in Mediterranean The United Nations refugee agency said that the tragic migrants are believed to have drowned, taking the death toll which was already the highest on&nbsp;...	218
171	ge:12721506278056237017	{u'$date': 1478577072161}	{u'body': u'Christian Science MonitorUN says 240 <b>migrants drowned</b> off Libya in 48 hoursChristian Science MonitorU.N. High Commissioner for Refugees said&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.newsjs.com/ke/libyan-coastguard-rescues-115-migrants-off-tripoli/do5MUgO8UUfYJcMUOj7yl3RVDqiSM/&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNGVK6L_bCHUsj48WRVlceGhOEZGow', u'title': u'Libyan coastguard rescues 115 <b>migrants</b> off Tripoli'}	accepted	{u'$date': 1478530884000}	Christian Science MonitorUN says 240 <b>migrants drowned</b> off Libya in 48 hoursChristian Science MonitorU.N. High Commissioner for Refugees said&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.newsjs.com/ke/libyan-coastguard-rescues-115-migrants-off-tripoli/do5MUgO8UUfYJcMUOj7yl3RVDqiSM/&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNGVK6L_bCHUsj48WRVlceGhOEZGow	Libyan coastguard rescues 115 <b>migrants</b> off Tripoli	Libyan coastguard rescues 115 migrants off Tripoli Christian Science MonitorUN says 240 migrants drowned off Libya in 48 hoursChristian Science MonitorU.N. High Commissioner for Refugees said&nbsp;...	200
172	ge:11635695846083917122	{u'$date': 1478577072161}	{u'body': u'The International Organization for <b>Migration</b> said last week that 4,220 <b>migrants</b> had <b>drowned</b> in the Mediterranean this year. The German Interior&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.reuters.com/article/us-germany-africa-idUSKBN1321VR&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNFOAx5HPQ25TgnYAO3-2bIlZ26l2A', u'title': u'Germany boosts aid to UN in Africa to deter Europe-bound <b>migration</b>'}	rejected	{u'$date': 1478530125000}	The International Organization for <b>Migration</b> said last week that 4,220 <b>migrants</b> had <b>drowned</b> in the Mediterranean this year. The German Interior&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.reuters.com/article/us-germany-africa-idUSKBN1321VR&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNFOAx5HPQ25TgnYAO3-2bIlZ26l2A	Germany boosts aid to UN in Africa to deter Europe-bound <b>migration</b>	Germany boosts aid to UN in Africa to deter Europe-bound migration The International Organization for Migration said last week that 4,220 migrants had drowned in the Mediterranean this year. The German Interior&nbsp;...	219
173	ge:17331933069170497758	{u'$date': 1478577072162}	{u'body': u'Geneva — At least 240 <b>migrants</b> have <b>drowned</b> off the coast of Libyawithin the last 48 hours, possibly as an unintended consequence of European&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.csmonitor.com/World/Africa/2016/1107/UN-says-240-migrants-drowned-off-Libya-in-48-hours&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNHsXaSBXCF-qWL0blyXZTepk8EzLA', u'title': u'UN says 240 <b>migrants drowned</b> off Libya in 48 hours'}	accepted	{u'$date': 1478529579000}	Geneva — At least 240 <b>migrants</b> have <b>drowned</b> off the coast of Libyawithin the last 48 hours, possibly as an unintended consequence of European&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.csmonitor.com/World/Africa/2016/1107/UN-says-240-migrants-drowned-off-Libya-in-48-hours&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNHsXaSBXCF-qWL0blyXZTepk8EzLA	UN says 240 <b>migrants drowned</b> off Libya in 48 hours	UN says 240 migrants drowned off Libya in 48 hours Geneva — At least 240 migrants have drowned off the coast of Libyawithin the last 48 hours, possibly as an unintended consequence of European&nbsp;...	201
174	ge:7889883183327394583	{u'$date': 1478577072162}	{u'body': u'The United Nations&#39; <b>migration</b> agency stated that more than 240 <b>migrants</b> believed to be from West Africa <b>drowned</b> off of the Libyan coast last week.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://blavity.com/200-migrants-drown-off-libyan-coast&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNE_Q_jadbgmuMwPbv6rg8mw_Sgcww', u'title': u'More than 200 <b>migrants drown</b> off Libyan coast'}	accepted	{u'$date': 1478520190000}	The United Nations&#39; <b>migration</b> agency stated that more than 240 <b>migrants</b> believed to be from West Africa <b>drowned</b> off of the Libyan coast last week.	https://www.google.com/url?rct=j&sa=t&url=http://blavity.com/200-migrants-drown-off-libyan-coast&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNE_Q_jadbgmuMwPbv6rg8mw_Sgcww	More than 200 <b>migrants drown</b> off Libyan coast	More than 200 migrants drown off Libyan coast The United Nations; migration agency stated that more than 240 migrants believed to be from West Africa drowned off of the Libyan coast last week.	192
175	ge:171472716554629751	{u'$date': 1478577072162}	{u'body': u'Astral doesn&#39;t transport <b>migrants</b>, it&#39;s too small of a boat, so we were the only ... it docks -- those were given to the <b>migrants</b> so that they wouldn&#39;t <b>drown</b>.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://correspondent.afp.com/stepping-bodies-survive&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNEesfCnoliRna2rbJwJoudzb3UCKQ', u'title': u'Stepping on bodies to survive'}	rejected	{u'$date': 1478515770000}	Astral doesn&#39;t transport <b>migrants</b>, it&#39;s too small of a boat, so we were the only ... it docks -- those were given to the <b>migrants</b> so that they wouldn&#39;t <b>drown</b>.	https://www.google.com/url?rct=j&sa=t&url=https://correspondent.afp.com/stepping-bodies-survive&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNEesfCnoliRna2rbJwJoudzb3UCKQ	Stepping on bodies to survive	Stepping on bodies to survive Astral doesn;t transport migrants, it;s too small of a boat, so we were the only ... it docks -- those were given to the migrants so that they wouldn;t drown.	188
176	ge:4214464227245001523	{u'$date': 1478577072162}	{u'body': u'The Libyan Red Crescent said on Saturday that in the past week it had retrieved the bodies of 40 <b>migrants</b> who had <b>drowned</b> attempting to reach&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.news24.com/Africa/News/libyan-coastguard-rescues-115-migrants-off-tripoli-20161106-5&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNE8T4kYsGD9FNErH8YCEd2uqjSh1A', u'title': u'Libyan coastguard rescues 115 <b>migrants</b> off Tripoli'}	accepted	{u'$date': 1478499677000}	The Libyan Red Crescent said on Saturday that in the past week it had retrieved the bodies of 40 <b>migrants</b> who had <b>drowned</b> attempting to reach&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.news24.com/Africa/News/libyan-coastguard-rescues-115-migrants-off-tripoli-20161106-5&ct=ga&cd=CAIyHDZkZmQ0M2ZhNDFkMzNlODA6Y29tOmVuOlVTOkw&usg=AFQjCNE8T4kYsGD9FNErH8YCEd2uqjSh1A	Libyan coastguard rescues 115 <b>migrants</b> off Tripoli	Libyan coastguard rescues 115 migrants off Tripoli The Libyan Red Crescent said on Saturday that in the past week it had retrieved the bodies of 40 migrants who had drowned attempting to reach&nbsp;...	201
